"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00056187","WENJIANG, CH","2015-06-10",,,"81",,"67"
"CHM00056187","WENJIANG, CH","2015-06-11",,,"77",,"72"
"CHM00056187","WENJIANG, CH","2015-06-12","0.11",,"68",,
"CHM00056187","WENJIANG, CH","2015-06-13",,,"75",,"64"
"CHM00056187","WENJIANG, CH","2015-06-14","0.01",,"74",,
"CHM00056187","WENJIANG, CH","2015-06-15","0.00",,"72",,"68"
"CHM00056187","WENJIANG, CH","2015-06-16","0.15",,"74",,
"CHM00056187","WENJIANG, CH","2015-06-17",,,"80",,"69"
"CHM00056187","WENJIANG, CH","2015-06-18",,,"80",,"71"
"CHM00056187","WENJIANG, CH","2015-06-19","0.43",,"72",,
"CHM00056187","WENJIANG, CH","2015-06-20","0.26",,"73",,"67"
"CHM00056187","WENJIANG, CH","2015-06-21","0.00",,"76",,"68"
"CHM00056187","WENJIANG, CH","2015-06-22","1.11",,"73",,
"CHM00056187","WENJIANG, CH","2015-06-23","0.56",,"75",,"69"
"CHM00056187","WENJIANG, CH","2015-06-24","0.10",,"77",,"71"
"CHM00056187","WENJIANG, CH","2015-06-25","0.01",,"80",,"73"
"CHM00056187","WENJIANG, CH","2015-06-26","0.00",,"79",,"75"
"CHM00056187","WENJIANG, CH","2015-06-27","0.22",,"78",,
"CHM00056187","WENJIANG, CH","2015-06-28",,,"80",,"74"
"CHM00056187","WENJIANG, CH","2015-06-29",,,"78",,"74"
"CHM00056187","WENJIANG, CH","2015-06-30","0.04",,"75",,
"CHM00056187","WENJIANG, CH","2015-07-01","0.02",,"79",,"71"
"CHM00056187","WENJIANG, CH","2015-07-02","0.07",,"76",,
"CHM00056187","WENJIANG, CH","2015-07-03","0.39",,"69",,
"CHM00056187","WENJIANG, CH","2015-07-04","0.07",,"70",,"66"
"CHM00056187","WENJIANG, CH","2015-07-05","0.00",,"74",,
"CHM00056187","WENJIANG, CH","2015-07-06","0.00",,"76",,"64"
"CHM00056187","WENJIANG, CH","2015-07-07",,,"78",,"67"
"CHM00056187","WENJIANG, CH","2015-07-08","0.14",,"77",,"69"
"CHM00056187","WENJIANG, CH","2015-07-09","0.37",,"72","79",
"CHM00056187","WENJIANG, CH","2015-07-10","0.33",,"78","90","64"
"CHM00056187","WENJIANG, CH","2015-07-11","0.00",,"80","91","67"
"CHM00056187","WENJIANG, CH","2015-07-12",,,"80",,"72"
"CHM00056187","WENJIANG, CH","2015-07-13","0.15",,"75",,
"CHM00056187","WENJIANG, CH","2015-07-14","0.18",,"73",,
"CHM00056187","WENJIANG, CH","2015-07-15",,,"78",,"68"
"CHM00056187","WENJIANG, CH","2015-07-16",,,"80",,"68"
"CHM00056187","WENJIANG, CH","2015-07-17","0.55",,"77",,"67"
"CHM00056187","WENJIANG, CH","2015-07-18",,,"79",,"67"
"CHM00056187","WENJIANG, CH","2015-07-19",,,"79",,"70"
"CHM00056187","WENJIANG, CH","2015-07-20","0.15",,"80",,"70"
"CHM00056187","WENJIANG, CH","2015-07-21","0.03",,"75",,"71"
"CHM00056187","WENJIANG, CH","2015-07-22",,,"80",,"72"
"CHM00056187","WENJIANG, CH","2015-07-23",,,"79",,
"CHM00056187","WENJIANG, CH","2015-07-24",,,"78",,
"CHM00056187","WENJIANG, CH","2015-07-25",,,"81",,"63"
"CHM00056187","WENJIANG, CH","2015-07-26",,,"81",,"67"
"CHM00056187","WENJIANG, CH","2015-07-27","1.33",,"74",,
"CHM00056187","WENJIANG, CH","2015-07-28",,,"80",,"65"
"CHM00056187","WENJIANG, CH","2015-07-29",,,"82",,"69"
"CHM00056187","WENJIANG, CH","2015-07-30","0.21",,"79",,
"CHM00056187","WENJIANG, CH","2015-07-31",,,"82",,"71"
"CHM00056187","WENJIANG, CH","2015-08-01",,,"84",,"72"
"CHM00056187","WENJIANG, CH","2015-08-02","0.85",,"83",,"74"
"CHM00056187","WENJIANG, CH","2015-08-03","0.04",,"78",,
"CHM00056187","WENJIANG, CH","2015-08-04","0.22",,"71",,
"CHM00056187","WENJIANG, CH","2015-08-05",,,"78",,"64"
"CHM00056187","WENJIANG, CH","2015-08-06",,,"80",,"68"
"CHM00056187","WENJIANG, CH","2015-08-07","0.93",,"71",,"68"
"CHM00056187","WENJIANG, CH","2015-08-08","0.30",,"72","79","68"
"CHM00056187","WENJIANG, CH","2015-08-09","0.20",,"71",,"68"
"CHM00056187","WENJIANG, CH","2015-08-10","0.05",,"77","87","68"
"CHM00056187","WENJIANG, CH","2015-08-11","0.00",,"79",,"71"
"CHM00056187","WENJIANG, CH","2015-08-12","0.00",,"79",,"73"
"CHM00056187","WENJIANG, CH","2015-08-13","0.00",,"81",,"73"
"CHM00056187","WENJIANG, CH","2015-08-14","1.22",,"72",,
"CHM00056187","WENJIANG, CH","2015-08-15",,,"81",,"69"
"CHM00056187","WENJIANG, CH","2015-08-16","2.83",,"72",,
"CHM00056187","WENJIANG, CH","2015-08-17","3.34",,"69",,
"CHM00056187","WENJIANG, CH","2015-08-18","0.13",,"74",,
"CHM00056187","WENJIANG, CH","2015-08-19","0.00",,"75",,"67"
"CHM00056187","WENJIANG, CH","2015-08-20","0.02",,"76",,"68"
"CHM00056187","WENJIANG, CH","2015-08-21","0.00",,"76",,"68"
"CHM00056187","WENJIANG, CH","2015-08-22",,,"76","87","67"
"CHM00056187","WENJIANG, CH","2015-08-23",,,"78",,"68"
"CHM00056187","WENJIANG, CH","2015-08-24","0.68",,"70",,
"CHM00056187","WENJIANG, CH","2015-08-25","0.43",,"71",,"68"
"CHM00056187","WENJIANG, CH","2015-08-26","0.11",,"71",,"67"
"CHM00056187","WENJIANG, CH","2015-08-27","0.17",,"70",,
"CHM00056187","WENJIANG, CH","2015-08-28","0.05",,"74",,"64"
"CHM00056187","WENJIANG, CH","2015-08-29","0.00",,"75",,"68"
"CHM00056187","WENJIANG, CH","2015-08-30","0.01",,"75",,"68"
"CHM00056187","WENJIANG, CH","2015-08-31","0.00",,"74",,
"CHM00056187","WENJIANG, CH","2015-09-01",,,"77",,"69"
"CHM00056187","WENJIANG, CH","2015-09-02","0.96",,"71",,
"CHM00056187","WENJIANG, CH","2015-09-03","0.43",,"71",,"68"
"CHM00056187","WENJIANG, CH","2015-09-04","0.11",,"73",,"71"
"CHM00056187","WENJIANG, CH","2015-09-05","1.02",,"73",,
"CHM00056187","WENJIANG, CH","2015-09-06","0.39",,"76",,"68"
"CHM00056187","WENJIANG, CH","2015-09-07","0.23",,"77",,
"CHM00056187","WENJIANG, CH","2015-09-08","2.25",,"70",,"69"
"CHM00056187","WENJIANG, CH","2015-09-09","0.54",,"70",,"69"
"CHM00056187","WENJIANG, CH","2015-09-10","0.12",,"71",,
"CHM00056187","WENJIANG, CH","2015-09-11","0.12",,"71",,
"CHM00056187","WENJIANG, CH","2015-09-12","0.11",,"68",,
"CHM00056187","WENJIANG, CH","2015-09-13","0.02",,"70",,"63"
"CHM00056187","WENJIANG, CH","2015-09-14",,,"70",,"63"
"CHM00056187","WENJIANG, CH","2015-09-15",,,"70",,"66"
"CHM00056187","WENJIANG, CH","2015-09-16","0.73",,"65",,
"CHM00056187","WENJIANG, CH","2015-09-17","0.03",,"68",,"63"
"CHM00056187","WENJIANG, CH","2015-09-18","0.00",,"70",,"65"
"CHM00056187","WENJIANG, CH","2015-09-19","0.13",,"69",,"64"
"CHM00056187","WENJIANG, CH","2015-09-20","0.24",,"69",,"65"
"CHM00056187","WENJIANG, CH","2015-09-21","0.64",,"68",,
"CHM00056187","WENJIANG, CH","2015-09-22","0.01",,"68",,"65"
"CHM00056187","WENJIANG, CH","2015-09-23","0.12",,"68",,
"CHM00056187","WENJIANG, CH","2015-09-24","0.17",,"68",,"64"
"CHM00056187","WENJIANG, CH","2015-09-25","0.04",,"70",,"64"
"CHM00056187","WENJIANG, CH","2015-09-26","0.14",,"68",,
"CHM00056187","WENJIANG, CH","2015-09-27","0.04",,"67",,"63"
"CHM00056187","WENJIANG, CH","2015-09-28","0.00",,"70","78","65"
"CHM00056187","WENJIANG, CH","2015-09-29","0.10",,"69",,"67"
"CHM00056187","WENJIANG, CH","2015-09-30","0.05",,"69","73",
"CHM00056187","WENJIANG, CH","2015-10-01","0.00",,"61",,
"CHM00056187","WENJIANG, CH","2015-10-02",,,"66",,"53"
"CHM00056187","WENJIANG, CH","2015-10-03",,,"65",,
"CHM00056187","WENJIANG, CH","2015-10-04","0.00",,"65",,"60"
"CHM00056187","WENJIANG, CH","2015-10-05",,,"65",,"60"
"CHM00056187","WENJIANG, CH","2015-10-06",,,"64",,"61"
"CHM00056187","WENJIANG, CH","2015-10-07",,,"69",,"60"
"CHM00056187","WENJIANG, CH","2015-10-08","0.18",,"68",,
"CHM00056187","WENJIANG, CH","2015-10-09",,,"63",,
"CHM00056187","WENJIANG, CH","2015-10-10",,,"65",,"56"
"CHM00056187","WENJIANG, CH","2015-10-11",,,"64",,
"CHM00056187","WENJIANG, CH","2015-10-12",,,"65",,"54"
"CHM00056187","WENJIANG, CH","2015-10-13",,,"69",,"59"
"CHM00056187","WENJIANG, CH","2015-10-14","0.00",,"70",,"60"
"CHM00056187","WENJIANG, CH","2015-10-15",,,"69",,
"CHM00056187","WENJIANG, CH","2015-10-16",,,"71",,"64"
"CHM00056187","WENJIANG, CH","2015-10-17","0.30",,"65",,
"CHM00056187","WENJIANG, CH","2015-10-18",,,"67",,
"CHM00056187","WENJIANG, CH","2015-10-19","0.00",,"68",,"57"
"CHM00056187","WENJIANG, CH","2015-10-20","0.00",,"69",,"62"
"CHM00056187","WENJIANG, CH","2015-10-21","0.05",,"71",,"65"
"CHM00056187","WENJIANG, CH","2015-10-22","0.26",,"66",,
"CHM00056187","WENJIANG, CH","2015-10-23","0.25",,"63",,
"CHM00056187","WENJIANG, CH","2015-10-24","0.00",,"63",,"61"
"CHM00056187","WENJIANG, CH","2015-10-25","0.04",,"67",,"61"
"CHM00056187","WENJIANG, CH","2015-10-26","0.03",,"61","67",
"CHM00056187","WENJIANG, CH","2015-10-27","0.00",,"59",,
"CHM00056187","WENJIANG, CH","2015-10-28",,,"62",,"55"
"CHM00056187","WENJIANG, CH","2015-10-29",,,"62",,"57"
"CHM00056187","WENJIANG, CH","2015-10-30","0.02",,"59",,
"CHM00056187","WENJIANG, CH","2015-10-31",,,"56",,
"CHM00056187","WENJIANG, CH","2015-11-01","0.00",,"58",,"45"
"CHM00056187","WENJIANG, CH","2015-11-02",,,"58",,
"CHM00056187","WENJIANG, CH","2015-11-03",,,"57",,"55"
"CHM00056187","WENJIANG, CH","2015-11-04","0.00",,"57",,
"CHM00056187","WENJIANG, CH","2015-11-05",,,"59",,"54"
"CHM00056187","WENJIANG, CH","2015-11-06","0.00",,"62",,"56"
"CHM00056187","WENJIANG, CH","2015-11-07",,,"59",,
"CHM00056187","WENJIANG, CH","2015-11-08",,,"58",,"48"
"CHM00056187","WENJIANG, CH","2015-11-09",,,"59",,"51"
"CHM00056187","WENJIANG, CH","2015-11-10",,,"59",,"55"
"CHM00056187","WENJIANG, CH","2015-11-11","0.06",,"56",,
"CHM00056187","WENJIANG, CH","2015-11-12","0.00",,"55",,
"CHM00056187","WENJIANG, CH","2015-11-13","0.02",,"56",,"54"
"CHM00056187","WENJIANG, CH","2015-11-14","0.12",,"54",,
"CHM00056187","WENJIANG, CH","2015-11-15","0.07",,"59",,"46"
"CHM00056187","WENJIANG, CH","2015-11-16","0.00",,"58",,
"CHM00056187","WENJIANG, CH","2015-11-17","0.00",,"58",,
"CHM00056187","WENJIANG, CH","2015-11-18","0.02",,"56",,"54"
"CHM00056187","WENJIANG, CH","2015-11-19","0.01",,"58",,"55"
"CHM00056187","WENJIANG, CH","2015-11-20","0.00",,"59",,"57"
"CHM00056187","WENJIANG, CH","2015-11-21","0.02",,"60",,"57"
"CHM00056187","WENJIANG, CH","2015-11-22","0.01",,"62",,"57"
"CHM00056187","WENJIANG, CH","2015-11-23","0.08",,"58",,
"CHM00056187","WENJIANG, CH","2015-11-24","0.01",,"55",,
"CHM00056187","WENJIANG, CH","2015-11-25","0.00",,"53",,
"CHM00056187","WENJIANG, CH","2015-11-26","0.02",,"53",,"47"
"CHM00056187","WENJIANG, CH","2015-11-27",,,"51",,
"CHM00056187","WENJIANG, CH","2015-11-28","0.00",,"48",,
"CHM00056187","WENJIANG, CH","2015-11-29","0.00",,"52",,"38"
"CHM00056187","WENJIANG, CH","2015-11-30","0.01",,"49",,
"CHM00056187","WENJIANG, CH","2015-12-01",,,"50",,
"CHM00056187","WENJIANG, CH","2015-12-02",,,"56",,"44"
"CHM00056187","WENJIANG, CH","2015-12-03","0.17",,"51",,
"CHM00056187","WENJIANG, CH","2015-12-04","0.05",,"49",,
"CHM00056187","WENJIANG, CH","2015-12-05","0.00",,"49",,"46"
"CHM00056187","WENJIANG, CH","2015-12-06",,,"51",,"47"
"CHM00056187","WENJIANG, CH","2015-12-07","0.04",,"50",,
"CHM00056187","WENJIANG, CH","2015-12-08","0.02",,"49",,
"CHM00056187","WENJIANG, CH","2015-12-09",,,"51",,"48"
"CHM00056187","WENJIANG, CH","2015-12-10",,,"51",,"48"
"CHM00056187","WENJIANG, CH","2015-12-11","0.01",,"51",,
"CHM00056187","WENJIANG, CH","2015-12-12","0.12",,"48",,
"CHM00056187","WENJIANG, CH","2015-12-13","0.12",,"46",,
"CHM00056187","WENJIANG, CH","2015-12-14","0.02",,"42",,
"CHM00056187","WENJIANG, CH","2015-12-15",,,"43",,
"CHM00056187","WENJIANG, CH","2015-12-16",,,"39",,
"CHM00056187","WENJIANG, CH","2015-12-17","0.00",,"42",,"27"
"CHM00056187","WENJIANG, CH","2015-12-18","0.03",,"42","47","39"
"CHM00056187","WENJIANG, CH","2015-12-19","0.04",,"41",,
"CHM00056187","WENJIANG, CH","2015-12-20","0.02",,"42",,"33"
"CHM00056187","WENJIANG, CH","2015-12-21","0.01",,"39",,
"CHM00056187","WENJIANG, CH","2015-12-22","0.00",,"45",,"30"
"CHM00056187","WENJIANG, CH","2015-12-23",,,"44",,
"CHM00056187","WENJIANG, CH","2015-12-24",,,"43",,"34"
"CHM00056187","WENJIANG, CH","2015-12-25",,,"42",,"32"
"CHM00056187","WENJIANG, CH","2015-12-26",,,"40",,"30"
"CHM00056187","WENJIANG, CH","2015-12-27",,,"40",,"30"
"CHM00056187","WENJIANG, CH","2015-12-28",,,"43",,"32"
"CHM00056187","WENJIANG, CH","2015-12-29",,,"46",,"38"
"CHM00056187","WENJIANG, CH","2015-12-30",,,"44",,
"CHM00056187","WENJIANG, CH","2015-12-31",,,"45",,"37"
"CHM00056187","WENJIANG, CH","2016-01-01","0.00",,"45",,
"CHM00056187","WENJIANG, CH","2016-01-02",,,"49",,"36"
"CHM00056187","WENJIANG, CH","2016-01-03",,,"47",,"43"
"CHM00056187","WENJIANG, CH","2016-01-04",,,"45",,
"CHM00056187","WENJIANG, CH","2016-01-05",,,"46",,"35"
"CHM00056187","WENJIANG, CH","2016-01-06",,,"49",,"45"
"CHM00056187","WENJIANG, CH","2016-01-07",,,"43",,
"CHM00056187","WENJIANG, CH","2016-01-08","0.00",,"44",,"35"
"CHM00056187","WENJIANG, CH","2016-01-09","0.27",,"45",,"42"
"CHM00056187","WENJIANG, CH","2016-01-10","0.03",,"45",,"42"
"CHM00056187","WENJIANG, CH","2016-01-11","0.03",,"46",,"42"
"CHM00056187","WENJIANG, CH","2016-01-12","0.02",,"44",,
"CHM00056187","WENJIANG, CH","2016-01-13","0.02",,"44",,
"CHM00056187","WENJIANG, CH","2016-01-14",,,"40",,
"CHM00056187","WENJIANG, CH","2016-01-15",,,"43",,"29"
"CHM00056187","WENJIANG, CH","2016-01-16",,,"46",,
"CHM00056187","WENJIANG, CH","2016-01-17",,,"47",,"32"
"CHM00056187","WENJIANG, CH","2016-01-18",,,"46",,
"CHM00056187","WENJIANG, CH","2016-01-19","0.03",,"45",,"42"
"CHM00056187","WENJIANG, CH","2016-01-20","0.02",,"42",,
"CHM00056187","WENJIANG, CH","2016-01-21","0.01",,"44",,"38"
"CHM00056187","WENJIANG, CH","2016-01-22","0.02",,"38",,
"CHM00056187","WENJIANG, CH","2016-01-23","0.01",,"33",,
"CHM00056187","WENJIANG, CH","2016-01-24","0.00",,"31",,
"CHM00056187","WENJIANG, CH","2016-01-25",,,"32",,"20"
"CHM00056187","WENJIANG, CH","2016-01-26",,,"37",,"27"
"CHM00056187","WENJIANG, CH","2016-01-27",,,"38",,"31"
"CHM00056187","WENJIANG, CH","2016-01-28",,,"37",,
"CHM00056187","WENJIANG, CH","2016-01-29",,,"43",,"28"
"CHM00056187","WENJIANG, CH","2016-01-30",,,"40",,"40"
"CHM00056187","WENJIANG, CH","2016-01-31","0.00",,"43",,
"CHM00056187","WENJIANG, CH","2016-02-01",,,"41",,
"CHM00056187","WENJIANG, CH","2016-02-02","0.01",,"41",,"31"
"CHM00056187","WENJIANG, CH","2016-02-03","0.02",,"40","42",
"CHM00056187","WENJIANG, CH","2016-02-04","0.01",,"46",,"36"
"CHM00056187","WENJIANG, CH","2016-02-05","0.00",,"46",,
"CHM00056187","WENJIANG, CH","2016-02-06",,,"43",,
"CHM00056187","WENJIANG, CH","2016-02-07",,,"43",,"29"
"CHM00056187","WENJIANG, CH","2016-02-08",,,"45",,"31"
"CHM00056187","WENJIANG, CH","2016-02-09",,,"51",,"38"
"CHM00056187","WENJIANG, CH","2016-02-10",,,"49",,
"CHM00056187","WENJIANG, CH","2016-02-11",,,"53",,"37"
"CHM00056187","WENJIANG, CH","2016-02-12",,,"55",,"46"
"CHM00056187","WENJIANG, CH","2016-02-13",,,"42",,
"CHM00056187","WENJIANG, CH","2016-02-14","0.04",,"36",,
"CHM00056187","WENJIANG, CH","2016-02-15","0.02",,"40",,"27"
"CHM00056187","WENJIANG, CH","2016-02-16","0.00",,"43",,
"CHM00056187","WENJIANG, CH","2016-02-17",,,"42",,
"CHM00056187","WENJIANG, CH","2016-02-18",,,"48",,"32"
"CHM00056187","WENJIANG, CH","2016-02-19",,,"49",,"36"
"CHM00056187","WENJIANG, CH","2016-02-20",,,"50",,"36"
"CHM00056187","WENJIANG, CH","2016-02-21","0.26",,"44",,
"CHM00056187","WENJIANG, CH","2016-02-22","0.41",,"48",,"39"
"CHM00056187","WENJIANG, CH","2016-02-23","0.12",,"45",,
"CHM00056187","WENJIANG, CH","2016-02-24","0.11",,"45",,
"CHM00056187","WENJIANG, CH","2016-02-25","0.00",,"44",,"36"
"CHM00056187","WENJIANG, CH","2016-02-26","0.00",,"50",,"37"
"CHM00056187","WENJIANG, CH","2016-02-27",,,"51",,
"CHM00056187","WENJIANG, CH","2016-02-28",,,"51",,"38"
"CHM00056187","WENJIANG, CH","2016-02-29",,,"53",,"37"
"CHM00056187","WENJIANG, CH","2016-03-01",,,"57",,"42"
"CHM00056187","WENJIANG, CH","2016-03-02",,,"57",,
"CHM00056187","WENJIANG, CH","2016-03-03",,,"56",,"41"
"CHM00056187","WENJIANG, CH","2016-03-04",,,"62",,"46"
"CHM00056187","WENJIANG, CH","2016-03-05",,,"63",,"53"
"CHM00056187","WENJIANG, CH","2016-03-06",,,"65",,"55"
"CHM00056187","WENJIANG, CH","2016-03-07","0.04",,"63",,"60"
"CHM00056187","WENJIANG, CH","2016-03-08","0.05",,"60",,
"CHM00056187","WENJIANG, CH","2016-03-09","0.18",,"51",,
"CHM00056187","WENJIANG, CH","2016-03-10",,,"48",,
"CHM00056187","WENJIANG, CH","2016-03-11",,,"49",,"44"
"CHM00056187","WENJIANG, CH","2016-03-12","0.02",,"46",,
"CHM00056187","WENJIANG, CH","2016-03-13",,,"52",,"39"
"CHM00056187","WENJIANG, CH","2016-03-14",,,"52",,"46"
"CHM00056187","WENJIANG, CH","2016-03-15",,,"52",,
"CHM00056187","WENJIANG, CH","2016-03-16",,,"56",,"43"
"CHM00056187","WENJIANG, CH","2016-03-17","0.00",,"53",,
"CHM00056187","WENJIANG, CH","2016-03-18",,,"56",,"40"
"CHM00056187","WENJIANG, CH","2016-03-19",,,"62",,"46"
"CHM00056187","WENJIANG, CH","2016-03-20",,,"62",,"57"
"CHM00056187","WENJIANG, CH","2016-03-21","0.33",,"56",,
"CHM00056187","WENJIANG, CH","2016-03-22","0.28",,"55",,
"CHM00056187","WENJIANG, CH","2016-03-23","0.39",,"55",,
"CHM00056187","WENJIANG, CH","2016-03-24","0.02",,"55",,"51"
"CHM00056187","WENJIANG, CH","2016-03-25","0.00",,"56",,"50"
"CHM00056187","WENJIANG, CH","2016-03-26","0.00",,"54",,
"CHM00056187","WENJIANG, CH","2016-03-27","0.00",,"57",,"49"
"CHM00056187","WENJIANG, CH","2016-03-28",,,"56",,
"CHM00056187","WENJIANG, CH","2016-03-29","0.01",,"53",,
"CHM00056187","WENJIANG, CH","2016-03-30",,,"60",,"42"
"CHM00056187","WENJIANG, CH","2016-03-31","0.00",,"62",,"53"
"CHM00056187","WENJIANG, CH","2016-04-01",,,"61",,"54"
"CHM00056187","WENJIANG, CH","2016-04-02",,,"64",,"52"
"CHM00056187","WENJIANG, CH","2016-04-03",,,"69",,"54"
"CHM00056187","WENJIANG, CH","2016-04-04",,,"67",,"57"
"CHM00056187","WENJIANG, CH","2016-04-05","0.85",,"63",,
"CHM00056187","WENJIANG, CH","2016-04-06","0.03",,"63",,"59"
"CHM00056187","WENJIANG, CH","2016-04-07","0.01",,"67",,"60"
"CHM00056187","WENJIANG, CH","2016-04-08","0.01",,"62",,
"CHM00056187","WENJIANG, CH","2016-04-09","0.00",,"63",,
"CHM00056187","WENJIANG, CH","2016-04-10","0.00",,"64",,"52"
"CHM00056187","WENJIANG, CH","2016-04-11",,,"65",,"56"
"CHM00056187","WENJIANG, CH","2016-04-12","0.00",,"66",,"60"
"CHM00056187","WENJIANG, CH","2016-04-13","0.44",,"63",,
"CHM00056187","WENJIANG, CH","2016-04-14","0.12",,"67",,"58"
"CHM00056187","WENJIANG, CH","2016-04-15","0.24",,"61",,
"CHM00056187","WENJIANG, CH","2016-04-16","0.29",,"64",,"55"
"CHM00056187","WENJIANG, CH","2016-04-17","0.00",,"58",,
"CHM00056187","WENJIANG, CH","2016-04-18","0.00",,"61",,"48"
"CHM00056187","WENJIANG, CH","2016-04-19","0.13",,"63",,"53"
"CHM00056187","WENJIANG, CH","2016-04-20",,,"67",,"58"
"CHM00056187","WENJIANG, CH","2016-04-21","0.06",,"63",,"58"
"CHM00056187","WENJIANG, CH","2016-04-22","0.02",,"62",,
"CHM00056187","WENJIANG, CH","2016-04-23","0.01",,"60",,
"CHM00056187","WENJIANG, CH","2016-04-24","0.08",,"63",,"55"
"CHM00056187","WENJIANG, CH","2016-04-25","0.01",,"62",,"58"
"CHM00056187","WENJIANG, CH","2016-04-26","0.01",,"63",,
"CHM00056187","WENJIANG, CH","2016-04-27","0.00",,"68",,"52"
"CHM00056187","WENJIANG, CH","2016-04-28","0.00",,"70",,"57"
"CHM00056187","WENJIANG, CH","2016-04-29","0.01",,"63",,
"CHM00056187","WENJIANG, CH","2016-04-30","0.01",,"67",,"55"
"CHM00056187","WENJIANG, CH","2016-05-01",,,"71",,"57"
"CHM00056187","WENJIANG, CH","2016-05-02",,,"73",,"64"
"CHM00056187","WENJIANG, CH","2016-05-03",,,"72",,
"CHM00056187","WENJIANG, CH","2016-05-04",,,"76",,"64"
"CHM00056187","WENJIANG, CH","2016-05-05","0.39",,"78",,"66"
"CHM00056187","WENJIANG, CH","2016-05-06","0.18",,"72",,"67"
"CHM00056187","WENJIANG, CH","2016-05-07","0.04",,"65",,
"CHM00056187","WENJIANG, CH","2016-05-08","0.22",,"61",,"58"
"CHM00056187","WENJIANG, CH","2016-05-09","0.03",,"70",,"57"
"CHM00056187","WENJIANG, CH","2016-05-10",,,"72",,"59"
"CHM00056187","WENJIANG, CH","2016-05-11",,,"77",,"61"
"CHM00056187","WENJIANG, CH","2016-05-12","0.06",,"71",,
"CHM00056187","WENJIANG, CH","2016-05-13","0.07",,"66",,
"CHM00056187","WENJIANG, CH","2016-05-14","0.21",,"59",,
"CHM00056187","WENJIANG, CH","2016-05-15","0.15",,"65",,
"CHM00056187","WENJIANG, CH","2016-05-16","0.00",,"70",,"53"
"CHM00056187","WENJIANG, CH","2016-05-17",,,"70",,
"CHM00056187","WENJIANG, CH","2016-05-18","0.26",,"71",,"60"
"CHM00056187","WENJIANG, CH","2016-05-19",,,"71",,
"CHM00056187","WENJIANG, CH","2016-05-20","0.04",,"72",,"62"
"CHM00056187","WENJIANG, CH","2016-05-21","0.15",,"69",,
"CHM00056187","WENJIANG, CH","2016-05-22","1.51",,"64",,
"CHM00056187","WENJIANG, CH","2016-05-23","1.24",,"69",,
"CHM00056187","WENJIANG, CH","2016-05-24","0.00",,"73",,"60"
"CHM00056187","WENJIANG, CH","2016-05-25","0.35",,"62",,
"CHM00056187","WENJIANG, CH","2016-05-26","0.01",,"62",,"57"
"CHM00056187","WENJIANG, CH","2016-05-27","0.00",,"63",,"60"
"CHM00056187","WENJIANG, CH","2016-05-28",,,"70",,"61"
"CHM00056187","WENJIANG, CH","2016-05-29","0.00",,"75",,"65"
"CHM00056187","WENJIANG, CH","2016-05-30",,,"73",,"69"
"CHM00056187","WENJIANG, CH","2016-05-31","0.00",,"77",,"69"
"CHM00056187","WENJIANG, CH","2016-06-01",,,"78",,"70"
"CHM00056187","WENJIANG, CH","2016-06-02","0.05",,"74",,
"CHM00056187","WENJIANG, CH","2016-06-03","0.04",,"78",,"67"
"CHM00056187","WENJIANG, CH","2016-06-04","0.00",,"76",,
"CHM00056187","WENJIANG, CH","2016-06-05",,,"80",,"65"
"CHM00056187","WENJIANG, CH","2016-06-06","0.09",,"74",,
"CHM00056187","WENJIANG, CH","2016-06-07",,,"79",,"66"
"CHM00056187","WENJIANG, CH","2016-06-08","0.01",,"78",,
"CHM00056187","WENJIANG, CH","2016-06-09","0.83",,"67",,"66"
"CHM00056187","WENJIANG, CH","2016-06-10","0.02",,"72",,"66"
"CHM00056187","WENJIANG, CH","2016-06-11",,,"78",,"68"
"CHM00056187","WENJIANG, CH","2016-06-12",,,"80",,"69"
"CHM00056187","WENJIANG, CH","2016-06-13",,,"77",,
"CHM00056187","WENJIANG, CH","2016-06-14","0.04",,"80",,"69"
"CHM00056187","WENJIANG, CH","2016-06-15","0.01",,"75",,
"CHM00056187","WENJIANG, CH","2016-06-16","0.01",,"77",,"63"
"CHM00056187","WENJIANG, CH","2016-06-17","0.00",,"80",,"63"
"CHM00056187","WENJIANG, CH","2016-06-18",,,"77",,"71"
"CHM00056187","WENJIANG, CH","2016-06-19","0.02",,"83",,"72"
"CHM00056187","WENJIANG, CH","2016-06-20","0.33",,"82",,"72"
"CHM00056187","WENJIANG, CH","2016-06-21",,,"79",,"74"
"CHM00056187","WENJIANG, CH","2016-06-22","0.01",,"79",,"76"
"CHM00056187","WENJIANG, CH","2016-06-23","0.59",,"75",,
"CHM00056187","WENJIANG, CH","2016-06-24","0.57",,"76",,
"CHM00056187","WENJIANG, CH","2016-06-25","0.48",,"75",,
"CHM00056187","WENJIANG, CH","2016-06-26","0.16",,"69",,"68"
"CHM00056187","WENJIANG, CH","2016-06-27","0.09",,"72",,"67"
"CHM00056187","WENJIANG, CH","2016-06-28",,,"76",,"67"
"CHM00056187","WENJIANG, CH","2016-06-29","0.19",,"78",,"67"
"CHM00056187","WENJIANG, CH","2016-06-30","0.19",,"76",,"72"
"CHM00056187","WENJIANG, CH","2016-07-01","0.13",,"81",,"71"
"CHM00056187","WENJIANG, CH","2016-07-02","2.30",,"82",,
"CHM00056187","WENJIANG, CH","2016-07-03","0.20",,"79",,"70"
